1	-0.4999873	-5.67875003814697	10 uA	OK
2	-0.4989879	-5.16500043869019	10 uA	OK
3	-0.4979886	-5.14500045776367	10 uA	OK
4	-0.4969892	-4.76937532424927	10 uA	OK
5	-0.4959898	-4.80750036239624	10 uA	OK
6	-0.4949905	-4.4656252861023	10 uA	OK
7	-0.4939911	-4.53750038146973	10 uA	OK
8	-0.4929917	-4.21187496185303	10 uA	OK
9	-0.4919923	-4.30312538146973	10 uA	OK
10	-0.490993	-3.98750019073486	10 uA	OK
11	-0.4899936	-4.09500026702881	10 uA	OK
12	-0.4889942	-3.79187512397766	10 uA	OK
13	-0.4879948	-3.90187525749207	10 uA	OK
14	-0.4869955	-3.6100001335144	10 uA	OK
15	-0.4859961	-3.73250007629394	10 uA	OK
16	-0.4849967	-3.43687510490418	10 uA	OK
17	-0.4839973	-3.56937527656555	10 uA	OK
18	-0.482998	-3.28250026702881	10 uA	OK
19	-0.4819986	-3.42000007629394	10 uA	OK
20	-0.4809992	-3.13812518119812	10 uA	OK
21	-0.4799998	-3.28312516212463	10 uA	OK
22	-0.4790004	-3.00125002861023	10 uA	OK
23	-0.4780011	-3.15000009536743	10 uA	OK
24	-0.4770017	-2.86625003814697	10 uA	OK
25	-0.4760023	-3.03000020980835	10 uA	OK
26	-0.4750029	-2.74375009536743	10 uA	OK
27	-0.4740036	-2.91250014305115	10 uA	OK
28	-0.4730042	-2.62750005722046	10 uA	OK
29	-0.4720048	-2.79625010490417	10 uA	OK
30	-0.4710054	-2.51937508583069	10 uA	OK
31	-0.4700061	-2.69312500953674	10 uA	OK
32	-0.4690067	-2.41000008583069	10 uA	OK
33	-0.4680073	-2.59187507629395	10 uA	OK
34	-0.467008	-2.31000018119812	10 uA	OK
35	-0.4660086	-2.49625015258789	10 uA	OK
36	-0.4650092	-2.21625018119812	10 uA	OK
37	-0.4640098	-2.40750002861023	10 uA	OK
38	-0.4630105	-2.12125015258789	10 uA	OK
39	-0.4620111	-2.3206250667572	10 uA	OK
40	-0.4610117	-2.03250002861023	10 uA	OK
41	-0.4600123	-2.23312520980835	10 uA	OK
42	-0.459013	-1.94687509536743	10 uA	OK
43	-0.4580136	-2.15312504768372	10 uA	OK
44	-0.4570142	-1.86625003814697	10 uA	OK
45	-0.4560148	-2.07375001907349	10 uA	OK
46	-0.4550155	-1.78500008583069	10 uA	OK
47	-0.4540161	-2.0006251335144	10 uA	OK
48	-0.4530167	-1.71000003814697	10 uA	OK
49	-0.4520173	-1.92687511444092	10 uA	OK
50	-0.4510179	-1.6368750333786	10 uA	OK
51	-0.4500186	-1.85812509059906	10 uA	OK
52	-0.4490192	-1.56625008583069	10 uA	OK
53	-0.4480198	-1.78750014305115	10 uA	OK
54	-0.4470204	-1.49562501907349	10 uA	OK
55	-0.4460211	-1.72250008583069	10 uA	OK
56	-0.4450217	-1.43250012397766	10 uA	OK
57	-0.4440223	-1.65812504291534	10 uA	OK
